Irradiance,Ta,f_sw,Device,Tj,delta_Tj
335.72675984641234,26.646690803455723,10000,IGBT,49.63352653707703,23.353009999999998
611.911697237821,27.49623978977682,10000,IGBT,64.60729326805856,15.182503000000004
690.6154105087593,27.69991199616031,10000,IGBT,70.20525752555795,12.839157000000007
712.4069239596832,27.595729033597312,10000,IGBT,73.59002375377969,11.282342
817.4296890712743,27.520790014398848,10000,IGBT,73.77618943724502,11.422967
832.8611631533478,27.491647955603554,10000,IGBT,75.56276604295655,11.100988999999998
711.7475323398128,27.441566896808254,10000,IGBT,74.4836271550276,10.870216999999997
418.632848862491,27.29138876961843,10000,IGBT,74.10745233813296,11.591897000000003
177.16158485385168,26.94100900863931,10000,IGBT,69.00178187904967,12.167001999999997
60.54242189848812,26.461816419006478,10000,IGBT,60.552326788096956,16.078965999999994
11.958970216899449,26.17902247540197,10000,IGBT,45.239094442524596,14.530344999999997
0.16605391966522343,26.27128886225102,10000,IGBT,33.8220969462443,7.873014000000001
0.0,26.554655965202784,10000,IGBT,28.980187240460765,2.5889680000000013
0.0,26.495507,10000,IGBT,27.405949528492428,0.9668519999999994
0.0,25.770917,10000,IGBT,26.56550380201584,0.8464910000000003
0.0,24.733333000000002,10000,IGBT,25.64240285241181,0.9740009999999977
0.0,23.849940999999998,10000,IGBT,24.68766021814255,0.8959560000000018
0.0,23.283268999999997,10000,IGBT,23.90124578137749,0.6595809999999993
0.0,22.883237006479483,10000,IGBT,23.342097032397408,0.48844399999999766
0.0,22.566592008639308,10000,IGBT,22.91120145812335,0.365514000000001
5.183588000959923e-07,22.408299989200863,10000,IGBT,22.617750232541397,0.22042300000000026
1.126635310800672,22.333297405087592,10000,IGBT,22.45193453227742,0.12558699999999945
30.002717181425485,22.692142507559396,10000,IGBT,22.616664346052314,1.063920999999997
158.21834059155267,23.913560998560115,10000,IGBT,27.400136558435324,11.992653
372.30152794576435,25.56785472354212,10000,IGBT,47.372144939764816,25.682945999999994
557.4404455699544,26.738052680345575,10000,IGBT,63.49850569186466,15.013821
679.2793745548356,26.96646099712023,10000,IGBT,69.08910900191985,12.903579000000008
753.5158538060955,26.7289350662347,10000,IGBT,73.1133529412047,11.519565999999998
816.9758398776097,26.554054076793857,10000,IGBT,73.21477295968323,11.362377999999993
797.1729651331893,26.512528033597313,10000,IGBT,74.88505554187665,10.858104000000012
738.1240471706263,26.56258977561795,10000,IGBT,73.5966246299496,10.686590999999993
576.0095166810655,26.491388812814975,10000,IGBT,74.26705658987281,11.159770999999992
347.1582102927766,26.16607700863931,10000,IGBT,71.10120986321094,11.461043000000004
167.0397602099832,25.736888300935924,10000,IGBT,68.39252233069355,11.624657999999997
27.653580961065515,25.44976394960403,10000,IGBT,55.659834852411805,16.656627
0.16605391967413943,25.45442907391409,10000,IGBT,39.403191244780416,13.536901
0.0,25.59604233477322,10000,IGBT,30.43098289800816,5.177537000000001
0.0,25.495573,10000,IGBT,27.240206244289492,1.863626
0.0,24.950060999999998,10000,IGBT,25.907465973842093,1.0253180000000022
0.0,24.179167000000003,10000,IGBT,24.98070243028558,0.8578639999999993
0.0,23.566631,10000,IGBT,24.200512807055436,0.6770650000000025
0.0,23.27497899976002,10000,IGBT,23.655451773458122,0.40504499999999766
0.0,23.13746600287977,10000,IGBT,23.354261709143266,0.22943099999999816
0.0,23.033312002879768,10000,IGBT,23.169242429565635,0.14261000000000124
4.4156364290856726e-07,22.991659983441327,10000,IGBT,23.062966338852892,0.07329000000000008
0.9597265146527718,22.945792917926564,10000,IGBT,23.002831618670506,0.060051999999998884
25.829922511927045,23.2837892275018,10000,IGBT,23.171717168946483,0.8917099999999998
154.1419059090473,24.388433334533236,10000,IGBT,27.46792810439165,11.141483000000001
382.61333306455487,25.84271072138229,10000,IGBT,47.29247989056876,26.129025
643.9935514062875,26.808719677465803,10000,IGBT,63.885494703143756,15.504403000000003
763.043480088793,26.824603996160306,10000,IGBT,69.77232772666187,13.157890999999992
794.5763370194384,26.370393274538035,10000,IGBT,73.49145178929685,11.429500000000004
832.3042535493161,26.18759530237581,10000,IGBT,73.30624443100552,11.303651000000002
771.0727316774658,26.542357016798654,10000,IGBT,74.82736055771538,10.86288300000001
585.2760268034557,27.171602642428606,10000,IGBT,73.37154715166787,10.846418
458.9439274946005,27.579390618430526,10000,IGBT,73.32926166954644,10.71721199999999
434.4345135325174,27.532971,10000,IGBT,71.66179660691145,10.387224000000003
234.60929862706985,27.26628103599712,10000,IGBT,70.95112824070074,11.030050000000003
34.58715075078953,27.028838221262298,10000,IGBT,59.60798549532038,15.953713999999998
0.12454044157674082,26.837209920806334,10000,IGBT,42.738533369330455,14.993054
0.0,26.66220548260139,10000,IGBT,32.459698402447806,6.203049000000004
0.0,26.312079999999998,10000,IGBT,28.537535461168552,2.3741139999999987
0.0,25.620902,10000,IGBT,26.828945442284617,1.2906429999999993
0.0,24.758332999999997,10000,IGBT,25.702287887449007,1.0114370000000008
0.0,24.041621,10000,IGBT,24.788899061675068,0.7993270000000017
0.0,23.624956999760016,10000,IGBT,24.121461189104874,0.5299350000000018
0.0,23.34993200287977,10000,IGBT,23.6910093174946,0.3629479999999994
0.0,23.10410000287977,10000,IGBT,23.369378436765057,0.2813359999999996
3.263722030237581e-07,22.920769972642187,10000,IGBT,23.12329412574994,0.21380100000000013
0.7093610485795536,22.76241503911687,10000,IGBT,22.930524514758822,0.17841299999999904
15.564270766450683,22.879403869450442,10000,IGBT,22.884408758579312,0.31688700000000125
49.45142242404607,23.542263997840173,10000,IGBT,23.859623373170148,1.8684600000000025
83.52765248476122,24.471498940244782,10000,IGBT,27.5316084912407,6.708763000000001
245.18081551283896,25.29223992800576,10000,IGBT,38.77141032157428,19.44134
509.30383955123585,25.904614000000002,10000,IGBT,56.937868487161026,19.444906999999994
601.5242890472763,26.412987953923686,10000,IGBT,67.65260010151188,13.124437999999998
525.6189147588193,26.875432956803454,10000,IGBT,70.0896248550516,11.398420999999999
489.7076388336933,27.254548995200384,10000,IGBT,72.04933558171346,10.478077999999996
376.0470459395249,27.592066692824574,10000,IGBT,71.06650555387569,10.310829000000012
218.15954941684666,27.72491464722822,10000,IGBT,69.81119182649388,10.795046999999997
154.26578499880011,27.453521024478043,10000,IGBT,65.84222111831053,10.460721999999997
80.4083051663067,26.991019172786178,10000,IGBT,60.82341483417327,12.218562000000006
20.47030506825534,26.62037384305256,10000,IGBT,48.23979885913127,13.705041000000001
0.12454044194839357,26.42065377225822,10000,IGBT,35.99823115046796,9.612153000000003
0.0,26.316498519558436,10000,IGBT,29.713566694024475,3.631293000000003
0.0,26.053827,10000,IGBT,27.400639506371725,1.4356800000000014
0.0,25.475058999999998,10000,IGBT,26.310911698344132,0.892757999999997
0.0,24.741667000000003,10000,IGBT,25.47827718526518,0.7892930000000007
0.0,24.12496,10000,IGBT,24.743439234941206,0.6614299999999993
0.0,23.737456,10000,IGBT,24.175907402927766,0.4679000000000002
0.0,23.462434002159828,10000,IGBT,23.782632341492683,0.34074799999999783
0.0,23.21659700287977,10000,IGBT,23.47551839524838,0.27469899999999825
1.9198310271178307e-08,23.024932971202304,10000,IGBT,23.230291384689227,0.21699999999999875
0.04172858588196689,22.858243573554116,10000,IGBT,23.032767479001677,0.18380000000000152
3.463736470440365,22.99193268034557,10000,IGBT,22.943340229901608,0.10914499999999805
14.805674748860092,23.700629,10000,IGBT,23.290127081593475,0.6333549999999981
32.72745083729301,24.684040851691865,10000,IGBT,24.341640911447083,1.7368400000000008
50.4745364962803,25.408706824334054,10000,IGBT,26.470630699304056,2.448466
63.01063658387329,25.620796989440844,10000,IGBT,29.270828437724983,3.8941830000000017
69.96366845356371,25.56660307487401,10000,IGBT,32.46236106695464,3.631916999999998
97.52310778977682,25.57508705759539,10000,IGBT,35.335163825293975,6.654183000000003
164.23750043196543,25.708539010799136,10000,IGBT,44.19026488432925,14.756259
226.72755804895607,25.900239788816894,10000,IGBT,55.73400386945044,14.511301000000003
236.0893428725702,25.9624037912167,10000,IGBT,62.92450849556036,10.460468999999996
184.83204144228463,25.766236,10000,IGBT,63.48258567242621,9.032019999999996
95.24846978593712,25.44954397264219,10000,IGBT,61.051523029037675,10.920721
22.712392323734104,25.120294733861293,10000,IGBT,48.93047664098872,14.377180000000003
0.12454044195643939,24.761878423566113,10000,IGBT,35.58256861723062,10.801765999999997
0.0,24.395231025197983,10000,IGBT,28.387621403407724,4.276917999999998
0.0,24.04556,10000,IGBT,25.62822201779274,1.6911519999999989
0.0,23.720858,10000,IGBT,24.46196984137269,0.7921799999999983
0.0,23.408333,10000,IGBT,23.855651555315575,0.47688300000000083
0.0,23.083306999999998,10000,IGBT,23.438459265178786,0.37761700000000076
0.0,22.72910699976002,10000,IGBT,23.07227218046556,0.3642220000000016
0.0,22.349908004799616,10000,IGBT,22.702868462922964,0.37413000000000096
0.0,22.0290840062395,10000,IGBT,22.342751519318455,0.33152000000000115
0.0,21.824940001439884,10000,IGBT,22.05470520686345,0.24128799999999728
8.879211687065035e-07,21.683269205183585,10000,IGBT,21.8510643350132,0.17465799999999732
1.54413448725126,21.9462399400048,10000,IGBT,21.801958624190064,0.1715680000000006
6.339053264770818,23.00092799424046,10000,IGBT,22.27720475473962,0.8234829999999995
12.797829012287018,24.43852569762419,10000,IGBT,23.384922692824574,1.3449569999999973
21.260941262299017,25.33779963426926,10000,IGBT,24.698024022318215,1.1438440000000014
50.26144739140869,25.182732003839693,10000,IGBT,25.934427189584834,2.1774950000000004
103.19509917206624,24.503519124790017,10000,IGBT,29.698093823614112,6.401485000000001
161.07337696904247,23.953725167986562,10000,IGBT,39.86767393448524,17.649854000000005
210.84909947444203,23.67485099400048,10000,IGBT,53.78308390016798,13.726021000000003
237.47424906407488,23.537330140388768,10000,IGBT,59.515988323974085,11.418354999999998
229.79325708423326,23.48755314398848,10000,IGBT,63.05010602471802,9.419585999999995
181.51283213582911,23.61278300863931,10000,IGBT,62.198532705543556,9.428614000000003
97.29334626925845,23.825311926565874,10000,IGBT,59.63423770938325,10.733922999999997
24.207117179829613,24.008569437724983,10000,IGBT,47.85550614566834,14.011763000000002
0.12454044196452123,24.150220657547397,10000,IGBT,34.776266732181426,10.557068000000001
0.0,24.275195531317493,10000,IGBT,27.904166558675307,3.8865920000000003
0.0,24.233172999999997,10000,IGBT,25.520460320269294,1.3753789999999988
0.0,23.891705,10000,IGBT,24.55870671922246,0.713000000000001
0.0,23.404167,10000,IGBT,23.933432684185266,0.5646909999999998
0.0,22.891624,10000,IGBT,23.391331650587954,0.5322309999999995
0.0,22.337408000719943,10000,IGBT,22.85307314350852,0.5484740000000023
0.0,21.779037008159346,10000,IGBT,22.299216821694266,0.5524430000000002
0.0,21.345729013918888,10000,IGBT,21.781341450443964,0.46113799999999827
7.679280681545477e-08,21.14163298776098,10000,IGBT,21.406608576913847,0.27795599999999965
0.16691201597539956,21.062459953923685,10000,IGBT,21.204923004079674,0.14695300000000344
9.806806457950563,21.463036675305975,10000,IGBT,21.236655039356855,0.376262999999998
38.158227355891526,22.801151997840172,10000,IGBT,22.22714774610031,1.7678539999999998
84.63638950851931,24.597122707703384,10000,IGBT,25.831734040556757,7.173819000000002
237.34321188384928,25.879786657307417,10000,IGBT,38.396514235181186,20.363354
532.3388297888168,26.158142992320617,10000,IGBT,57.05558780465562,19.857762
715.490868336933,25.933109249580035,10000,IGBT,68.14907193448524,13.495682999999993
767.5985124118071,25.950277273578116,10000,IGBT,70.88236648644109,12.224069999999998
816.9880970050397,26.454996989200865,10000,IGBT,73.80326674130069,11.567151999999993
816.8849079265659,27.18836957163427,10000,IGBT,73.7302339400048,11.22099999999999
757.2692477393808,27.633546510439164,10000,IGBT,75.44196161387089,10.652027000000004
667.6177417326614,27.516123007199425,10000,IGBT,74.13542308447325,10.926528000000005
388.0767798200144,27.120269292296616,10000,IGBT,73.83658464458844,11.477221
75.4847753625006,26.86230319798416,10000,IGBT,65.44800434461243,14.712890000000002
0.16605392025912238,26.8752486174706,10000,IGBT,48.58397423278137,18.714871000000002
0.0,27.016890346532275,10000,IGBT,35.050105806095516,8.512684999999998
0.0,26.92892,10000,IGBT,29.771742112046162,3.0305639999999983
0.0,26.387562,10000,IGBT,27.725408559155266,1.4240400000000015
0.0,25.6125,10000,IGBT,26.54921499352052,1.0011280000000014
0.0,24.904115,10000,IGBT,25.65299677609791,0.8021860000000025
0.0,24.333253,10000,IGBT,24.932521806095515,0.6413259999999994
0.0,23.833213004559635,10000,IGBT,24.346073857931366,0.5477919999999976
0.0,23.391544005279577,10000,IGBT,23.833195211663067,0.4707929999999969
3.647647876169906e-07,23.0540499575234,10000,IGBT,23.409113920806334,0.3774770000000025
0.792836791775114,22.7790283774898,10000,IGBT,23.069031963042956,0.3092640000000024
54.751730912359015,22.96705552363811,10000,IGBT,23.301689270698343,2.418206999999999
351.97058981041516,24.04681567386609,10000,IGBT,34.56781033909287,23.410989999999998
661.4600220086394,25.567758719222464,10000,IGBT,56.18825959491241,21.479671000000003
765.3705331269498,26.596266665946725,10000,IGBT,68.2468485687545,13.914114999999995
765.7078632517399,26.653793,10000,IGBT,71.46875442668586,12.112093999999999
767.8028049820015,26.228759166066716,10000,IGBT,73.98376706335493,11.063721000000001
830.2257328581715,25.970738196784257,10000,IGBT,73.39655932973362,11.215317999999996
860.6449766882649,26.050279989200867,10000,IGBT,74.89313901679866,11.150191000000007
832.7319809719223,26.29194677561795,10000,IGBT,73.88110831221502,10.819236000000004
730.7551480201583,26.379091740820733,10000,IGBT,74.8856311274298,11.083022999999997
434.7684080897528,26.170346,10000,IGBT,72.4743085361171,11.938716
129.57504090664744,25.8119842462203,10000,IGBT,67.91430479409647,13.014141000000002
26.532538187912166,25.566456681545475,10000,IGBT,54.135141659467244,16.389927999999998
0.16605392553812717,25.50000013438925,10000,IGBT,38.574724484041276,12.798137000000004
0.0,25.550167346532277,10000,IGBT,30.10764022318215,4.879681999999995
0.0,25.428893000000002,10000,IGBT,27.090538273383025,1.7752380000000016
0.0,24.920887,10000,IGBT,25.820819095032395,0.9639269999999982
0.0,24.25,10000,IGBT,24.969562409167267,0.770116999999999
0.0,23.662459,10000,IGBT,24.261812002879772,0.6402140000000003
0.0,23.22910900023998,10000,IGBT,23.693635717782577,0.4950530000000022
0.0,22.87491600359971,10000,IGBT,23.25269697024238,0.4015439999999977
0.0,22.570751004319654,10000,IGBT,22.883974819054476,0.3318879999999993
3.2636756659467244e-07,22.349926971922248,10000,IGBT,22.591056221022317,0.2542830000000009
0.7093674731231582,22.174910609551237,10000,IGBT,22.36611784833213,0.2022510000000004
26.748862785169187,22.37117461675066,10000,IGBT,22.39500664170866,0.7797310000000017
168.4128023525318,23.250772444204465,10000,IGBT,26.99921563570914,12.539477000000002
332.71753288216945,24.496762803455724,10000,IGBT,46.91047595776338,24.557942000000004
401.91894311255095,25.446319807055435,10000,IGBT,61.76501004415646,13.992259000000004
594.6335561339092,25.775043978881687,10000,IGBT,66.84706821766258,12.845440000000004
770.3447060019198,25.800000028797697,10000,IGBT,71.79202425845932,11.962378000000001
764.1804768970483,25.82922699040077,10000,IGBT,72.2951752224622,11.413126000000005
734.8248230453564,25.879213022798176,10000,IGBT,73.97577231821454,10.89610300000001
714.8284325053995,25.93758987161027,10000,IGBT,72.89370108783298,10.713366999999991
556.9847454211663,25.929048906407488,10000,IGBT,73.67017360043197,11.159276000000006
251.77220832493398,25.783061,10000,IGBT,70.06262004727621,12.245939000000007
79.21255497984161,25.58304514686825,10000,IGBT,62.28640244468443,15.556190999999998
27.986035562383012,25.449895460763138,10000,IGBT,48.39461903551715,13.547260000000001
0.2075674059042227,25.458471821454285,10000,IGBT,35.873786045596354,10.246766000000001
0.0,25.550167519558435,10000,IGBT,29.138525494120472,3.8392289999999996
0.0,25.48732,10000,IGBT,26.775403327001683,1.3749760000000002
0.0,25.120874,10000,IGBT,25.80363420302376,0.7305920000000015
0.0,24.616667000000003,10000,IGBT,25.159481530117592,0.5814159999999973
0.0,24.212475,10000,IGBT,24.636535123350132,0.4532090000000011
0.0,24.008316999999998,10000,IGBT,24.26843169162467,0.2772040000000011
0.0,23.908309001679864,10000,IGBT,24.059721415646745,0.16056100000000129
0.0,23.82914799760019,10000,IGBT,23.928400904487642,0.10454200000000213
1.7278233957283417e-07,23.749960003599714,10000,IGBT,23.835923528677707,0.09017899999999912
0.3755586608324958,23.695828647468204,10000,IGBT,23.75453073050156,0.06179899999999705
33.594145167261814,23.90859977297816,10000,IGBT,23.956993011519078,1.1875190000000018
116.83874867146629,24.59643600215983,10000,IGBT,27.746699806335492,7.912734
238.63711303095752,25.542350822174225,10000,IGBT,42.888803439404846,23.457522
534.925267974562,26.18359979841613,10000,IGBT,60.15359551019918,16.516512000000006
738.8296334077273,26.224779996160308,10000,IGBT,67.90847749436045,13.923665999999997
626.3624990184785,25.97058501727862,10000,IGBT,72.16846491168707,10.783896999999996
552.5043302303816,25.728933014398848,10000,IGBT,71.25493950803936,10.433452000000003
600.1639218070554,25.516443010799136,10000,IGBT,72.41947082553395,10.679806999999997
604.0929085601152,25.32477989800816,10000,IGBT,71.42511527021837,10.46495800000001
515.6005998848092,25.07459492800576,10000,IGBT,72.17184402783776,10.887080999999995
315.31100684185265,24.716123007199425,10000,IGBT,69.5330785788337,11.645601
118.00584453419727,24.320269338372928,10000,IGBT,65.01970771274297,12.680685999999994
29.02374629035517,24.08320263810895,10000,IGBT,51.851737010559155,15.504512999999996
0.16605392753716872,24.133637569234462,10000,IGBT,36.887864574994,12.450552999999996
0.0,24.321154593472524,10000,IGBT,28.68462148428126,4.674294
0.0,24.374933,10000,IGBT,25.85263469031017,1.5793530000000011
0.0,24.150029,10000,IGBT,24.81053253899688,0.7064570000000003
0.0,23.791667,10000,IGBT,24.237787106551476,0.47619499999999704
0.0,23.466642999999998,10000,IGBT,23.817437741300697,0.37354099999999946
0.0,23.208299,10000,IGBT,23.48402917062635,0.29269899999999893
0.0,22.99161500047996,10000,IGBT,23.220785444684427,0.24246700000000132
0.0,22.783269000959923,10000,IGBT,22.990691127189827,0.2188359999999996
1.5358386585073196e-07,22.59159297264219,10000,IGBT,22.781531711783057,0.19980100000000078
0.3338496380671874,22.416577626109913,10000,IGBT,22.590267564914807,0.182935999999998
64.14311832272618,22.64204676889849,10000,IGBT,23.025782291576675,3.1692040000000006
265.53421311255096,23.663412,10000,IGBT,34.24350698176146,22.086279
414.5217499784017,25.0885257912167,10000,IGBT,54.51171830285577,19.887438000000003
427.1278632085433,26.15055975809935,10000,IGBT,65.30482621526278,12.596556999999997
580.4229741708663,26.499999982721384,10000,IGBT,68.44229246916247,12.054942000000004
819.7521018574514,26.4791271199904,10000,IGBT,72.69015586729061,12.00739399999999
820.3195388192944,26.558541134389248,10000,IGBT,73.32232101055915,11.606147000000007
680.8566725845933,26.875484995200384,10000,IGBT,74.66646604223662,10.637019999999993
653.4889148092152,27.304676583633306,10000,IGBT,73.28733180105591,10.469528999999994
596.041426724262,27.458183568034556,10000,IGBT,74.3818998176146,10.656717999999998
401.05642408927287,27.090827984161265,10000,IGBT,72.12793806767458,11.297736
184.8603460563955,26.4657552087833,10000,IGBT,69.6093969337653,11.639451000000008
40.8990909174562,25.928470449964003,10000,IGBT,58.46651043148548,14.972968000000002
0.24908088393492248,25.591279527477802,10000,IGBT,41.993809150707946,15.272770999999999
0.0,25.345398815214786,10000,IGBT,31.38915706983441,6.4750159999999966
0.0,25.024693,10000,IGBT,27.29979444313537,2.4329949999999982
0.0,24.566709,10000,IGBT,25.63579073362131,1.145305999999998
0.0,24.037499999999998,10000,IGBT,24.728403426925844,0.7389079999999986
0.0,23.583303,10000,IGBT,24.092063040796734,0.5430080000000004
0.0,23.270794999760017,10000,IGBT,23.63062161339093,0.38291599999999804
0.0,23.024940001199905,10000,IGBT,23.301202603551715,0.29298499999999805
0.0,22.791597000959925,10000,IGBT,23.029564747300213,0.2515830000000001
2.303751415886729e-07,22.583252971202302,10000,IGBT,22.793876770578354,0.22195600000000226
0.5007576182572282,22.3957391850252,10000,IGBT,22.583640046796255,0.19853999999999772
66.93877966450684,22.67962338276938,10000,IGBT,23.064042333333333,3.436719
362.5704491816655,23.888571996400287,10000,IGBT,36.339064970962326,24.910424000000003
666.4347167674586,25.555360706983443,10000,IGBT,57.296173817374616,20.553584
581.5862632133429,26.704679654427647,10000,IGBT,68.29935744324455,12.679387999999996
536.0861587161028,26.845518,10000,IGBT,70.01971185913126,10.908772999999997
686.3816615286778,26.48715607487401,10000,IGBT,72.81927142092633,11.162211999999997
690.6654416054715,26.203950172786175,10000,IGBT,72.51045710919126,10.945803999999995
700.8669399064075,26.14593594360451,10000,IGBT,73.83364256275497,10.924819999999997
658.9645931389489,26.195842853611712,10000,IGBT,72.83899055531558,10.628060999999988
481.96930677465804,26.10809885601152,10000,IGBT,73.11558880201585,11.189688000000004
295.9503343892489,25.841191000000002,10000,IGBT,69.93917799160067,11.411273000000008
132.64089359971203,25.491163090712742,10000,IGBT,66.34957074634029,11.752899
31.681327568089753,25.182913156707464,10000,IGBT,54.122312586273104,15.180723
0.20756740616515526,24.958029440844733,10000,IGBT,38.76452871562275,13.289353000000006
0.0,24.774691863930883,10000,IGBT,29.768718763378928,5.351517999999999
0.0,24.545613,10000,IGBT,26.402657133926425,1.9855209999999985
0.0,24.225029,10000,IGBT,25.063849358531318,0.8977029999999999
